frame,t_s,x_px,y_px,vx_px_s,vy_px_s,speed_px_s
320,10.667,435.67,412.45,-44.055,-137.882,144.749
321,10.7,433.53,406.79,-33.747,-138.053,142.118
322,10.733,433.14,402.25,-22.865,-137.515,139.403
323,10.767,432.93,397.03,-13.79,-136.357,137.053
324,10.8,432.54,390.8,-5.53,-132.404,132.52
325,10.833,433.14,386.06,-0.687,-128.468,128.469
326,10.867,432.59,378.94,2.633,-124.225,124.253
327,10.9,433.27,373.45,2.676,-122.349,122.378
328,10.933,433.21,369.05,1.15,-120.443,120.449
329,10.967,434.31,368.18,-0.186,-111.953,111.954
330,11.0,434.44,367.18,-2.654,-99.402,99.437
331,11.033,434.52,365.05,-5.029,-81.966,82.12
332,11.067,434.27,363.39,-8.598,-64.244,64.817
333,11.1,433.99,361.01,-12.969,-47.058,48.812
334,11.133,434.25,358.14,-16.759,-29.814,34.202
335,11.167,433.14,355.93,-20.894,-16.678,26.734
336,11.2,430.92,353.11,-24.704,-7.917,25.942
337,11.233,429.78,353.15,-27.011,-2.695,27.145
338,11.267,428.19,353.12,-28.221,-2.297,28.314
339,11.3,426.4,350.07,-27.684,-4.527,28.052
340,11.333,426.51,350.17,-25.981,-10.741,28.114
341,11.367,426.16,352.58,-23.797,-20.112,31.157
342,11.4,425.15,359.4,-20.466,-29.349,35.78
343,11.433,424.58,366.43,-16.806,-38.389,41.906
344,11.467,423.85,363.05,-12.895,-47.097,48.831
345,11.5,423.55,360.12,-9.101,-55.147,55.893
346,11.533,422.24,352.93,-5.028,-61.955,62.158
347,11.567,422.53,349.83,-1.43,-67.834,67.849
348,11.6,423.17,344.96,1.488,-73.517,73.532
349,11.633,423.36,337.42,3.785,-76.918,77.011
350,11.667,424.13,333.41,4.724,-77.644,77.788
351,11.7,425.22,331.21,4.959,-75.94,76.102
352,11.733,425.73,328.48,5.022,-71.142,71.319
353,11.767,426.15,328.05,4.709,-64.908,65.078
354,11.8,424.84,324.13,4.295,-56.658,56.82
355,11.833,424.67,325.71,4.361,-45.074,45.285
356,11.867,424.82,326.98,3.775,-31.471,31.697
357,11.9,424.6,326.36,2.728,-17.634,17.844
358,11.933,424.64,326.84,1.707,-6.726,6.939
359,11.967,425.42,328.96,0.731,-0.377,0.822
360,12.0,425.39,328.43,-0.429,2.793,2.826
361,12.033,424.52,326.36,-1.295,3.809,4.023
362,12.067,424.52,325.99,-1.185,4.178,4.342
363,12.1,424.89,327.69,-0.645,2.744,2.819
364,12.133,424.79,326.51,0.332,1.492,1.528
365,12.167,425.17,325.4,1.063,-0.843,1.357
366,12.2,425.15,324.79,1.812,-2.3,2.928
367,12.233,425.39,324.26,2.167,-3.471,4.092
368,12.267,425.36,325.09,2.198,-3.671,4.278
369,12.3,425.47,324.61,1.758,-4.238,4.588
370,12.333,424.99,324.8,1.851,-2.37,3.007
371,12.367,425.13,325.18,1.892,-1.172,2.225
372,12.4,425.3,326.2,1.883,-0.032,1.883
373,12.433,425.33,326.5,1.857,1.095,2.156
374,12.467,425.15,324.32,2.007,1.918,2.776
375,12.5,426.09,326.49,2.658,0.888,2.802
376,12.533,426.06,325.65,2.851,-0.128,2.853
377,12.567,426.03,326.16,1.896,-0.492,1.959
378,12.6,425.87,325.76,0.063,-0.274,0.281
379,12.633,424.99,322.4,-1.351,-0.558,1.462
380,12.667,425.96,326.55,-2.334,-0.766,2.457
381,12.7,425.86,326.03,-3.193,-0.304,3.208
382,12.733,425.83,325.7,-4.245,1.241,4.422
383,12.767,425.77,325.11,-4.79,3.288,5.81
384,12.8,425.79,325.61,-5.14,4.184,6.628
385,12.833,425.49,324.61,-5.075,5.032,7.147
386,12.867,425.62,325.31,-4.775,5.474,7.264
387,12.9,425.44,324.29,-5.029,4.962,7.064
388,12.933,425.64,324.81,-3.399,4.442,5.593
389,12.967,425.18,325.1,-0.178,4.321,4.325
390,13.0,422.37,326.71,3.8,2.63,4.621
391,13.033,421.46,326.75,8.041,-1.229,8.134
392,13.067,423.7,327.54,12.658,-6.1,14.051
393,13.1,426.09,327.26,16.068,-12.864,20.583
394,13.133,425.86,326.34,18.699,-18.744,26.476
395,13.167,425.93,326.54,20.562,-23.356,31.117
396,13.2,426.15,325.68,20.418,-29.287,35.702
