frame,t_s,x_px,y_px,vx_px_s,vy_px_s,speed_px_s
299,9.967,456.73,275.99,88.646,-136.798,163.009
300,10.0,458.02,271.64,93.911,-140.487,168.985
301,10.033,459.34,269.12,97.817,-144.814,174.755
302,10.067,462.26,263.4,100.922,-148.059,179.184
303,10.1,465.55,257.33,103.187,-149.461,181.621
304,10.133,468.21,250.91,105.06,-149.121,182.414
305,10.167,471.34,245.12,106.257,-147.375,181.687
306,10.2,477.21,237.59,106.328,-143.986,178.99
307,10.233,480.77,232.91,105.076,-138.835,174.115
308,10.267,487.07,228.83,102.05,-131.161,166.185
309,10.3,491.1,225.81,98.761,-122.54,157.384
310,10.333,496.61,219.79,93.87,-111.891,146.052
311,10.367,498.33,219.08,86.87,-98.899,131.634
312,10.4,498.69,217.44,76.621,-85.068,114.488
313,10.433,501.06,214.78,58.147,-74.507,94.511
314,10.467,503.64,210.0,37.508,-66.454,76.309
315,10.5,503.98,208.33,23.751,-57.581,62.287
316,10.533,506.07,207.35,16.929,-47.75,50.662
317,10.567,507.51,206.25,17.181,-38.045,41.745
318,10.6,507.67,206.08,24.113,-29.633,38.204
319,10.633,509.44,204.26,36.664,-22.766,43.157
320,10.667,508.77,204.24,53.428,-16.349,55.874
321,10.7,508.93,204.8,73.691,-11.596,74.598
322,10.733,510.3,203.98,96.286,-7.21,96.556
323,10.767,511.68,203.23,122.215,-3.928,122.278
324,10.8,511.88,202.5,147.869,-2.517,147.89
325,10.833,511.68,201.63,172.726,-2.882,172.75
326,10.867,514.21,197.49,190.828,-4.53,190.882
327,10.9,520.24,195.97,210.201,-7.413,210.332
328,10.933,545.26,201.49,230.732,-11.276,231.007
329,10.967,567.93,207.07,250.218,-14.873,250.66
330,11.0,573.7,207.49,266.721,-16.4,267.225
331,11.033,580.8,205.91,279.745,-16.468,280.229
332,11.067,587.7,201.64,288.267,-15.096,288.662
333,11.1,593.06,200.55,291.241,-13.47,291.552
334,11.133,598.67,199.98,289.594,-11.925,289.839
335,11.167,607.05,197.1,281.085,-9.405,281.242
336,11.2,616.46,195.96,268.548,-6.776,268.634
337,11.233,624.36,194.77,252.669,-4.364,252.706
338,11.267,629.84,193.26,233.728,-1.689,233.735
339,11.3,637.16,193.55,212.014,0.104,212.014
340,11.333,645.11,193.46,189.592,1.804,189.601
341,11.367,664.2,197.81,170.062,0.987,170.065
342,11.4,669.43,198.93,155.639,1.297,155.645
343,11.433,672.93,200.73,146.126,2.379,146.145
344,11.467,675.38,201.55,132.265,1.187,132.27
345,11.5,677.76,201.83,113.155,-3.111,113.198
346,11.533,680.67,200.96,95.776,-8.81,96.18
347,11.567,681.71,198.75,77.961,-15.487,79.484
348,11.6,683.49,198.68,62.77,-20.902,66.159
349,11.633,683.4,198.26,50.612,-25.498,56.672
350,11.667,686.33,197.09,41.758,-30.091,51.47
351,11.7,686.71,195.63,36.399,-33.004,49.134
352,11.733,686.28,193.1,32.701,-35.015,47.911
353,11.767,685.76,189.62,30.647,-35.418,46.837
354,11.8,687.47,187.9,31.532,-33.339,45.889
355,11.833,690.93,184.02,33.054,-26.885,42.607
356,11.867,693.46,186.07,37.101,-20.122,42.206
357,11.9,694.37,186.34,34.822,-15.198,37.994
358,11.933,697.02,187.39,32.29,-11.617,34.316
359,11.967,699.65,187.98,29.658,-10.397,31.428
360,12.0,700.06,187.81,27.402,-9.993,29.167
361,12.033,699.39,187.35,25.482,-11.483,27.95
362,12.067,703.44,187.99,22.403,-14.018,26.428
363,12.1,702.26,187.92,18.913,-16.963,25.405
364,12.133,702.27,186.43,15.468,-20.397,25.599
365,12.167,702.85,186.13,13.121,-24.686,27.957
366,12.2,700.36,185.3,10.582,-29.539,31.378
367,12.233,699.38,185.46,9.457,-34.455,35.729
368,12.267,699.15,185.06,8.614,-38.943,39.884
369,12.3,698.83,183.8,8.476,-41.959,42.807
370,12.333,702.71,175.23,8.481,-44.114,44.922
371,12.367,702.07,174.16,8.406,-43.674,44.476
372,12.4,705.12,172.51,7.359,-42.025,42.664
373,12.433,705.23,171.97,7.452,-38.664,39.375
374,12.467,705.56,172.87,7.005,-34.355,35.062
375,12.5,705.18,170.87,5.284,-28.971,29.449
376,12.533,704.12,171.12,3.433,-22.169,22.433
377,12.567,705.03,170.92,2.184,-14.307,14.473
378,12.6,706.46,171.54,-0.756,-6.013,6.061
379,12.633,706.36,170.59,-3.736,1.512,4.03
380,12.667,705.88,170.39,-7.433,8.791,11.513
381,12.7,704.58,170.43,-11.589,14.723,18.737
382,12.733,701.1,169.97,-13.783,18.903,23.394
383,12.767,700.89,170.19,-16.107,20.97,26.441
384,12.8,701.34,170.67,-16.966,20.596,26.684
385,12.833,701.93,172.41,-16.174,18.361,24.469
386,12.867,700.95,175.08,-15.521,18.629,24.247
387,12.9,702.28,175.85,-14.129,18.429,23.222
388,12.933,700.64,176.74,-13.635,18.02,22.597
389,12.967,700.07,178.02,-12.456,17.311,21.326
390,13.0,700.27,178.74,-10.313,15.524,18.637
391,13.033,699.93,178.48,-7.592,13.507,15.494
392,13.067,699.45,178.25,-4.61,11.565,12.449
393,13.1,698.2,176.69,-2.487,9.164,9.496
394,13.133,697.92,176.79,-1.203,6.721,6.827
395,13.167,698.62,176.49,-1.094,4.61,4.738
396,13.2,698.48,176.74,-2.448,2.527,3.518
397,13.233,696.6,177.99,-4.016,1.278,4.215
398,13.267,699.16,178.51,-4.817,1.278,4.983
399,13.3,699.0,179.51,-5.208,2.914,5.968
400,13.333,699.16,179.54,-5.556,5.881,8.09
401,13.367,698.17,179.02,-6.262,8.949,10.923
402,13.4,699.3,178.99,-6.402,12.806,14.317
403,13.433,700.2,179.51,-6.766,16.085,17.45
404,13.467,699.89,179.61,-6.081,20.075,20.976
405,13.5,697.88,179.74,-3.65,23.914,24.191
406,13.533,696.37,181.65,-1.419,25.887,25.926
407,13.567,696.11,181.46,0.512,27.348,27.352
408,13.6,696.31,183.12,2.386,27.39,27.494
409,13.633,694.98,183.35,4.698,28.208,28.597
410,13.667,695.12,184.76,7.165,29.329,30.192
411,13.7,696.56,187.23,9.693,31.913,33.353
412,13.733,696.78,188.6,11.593,34.194,36.106
413,13.767,698.56,190.29,14.267,36.149,38.862
414,13.8,699.19,190.91,16.519,39.042,42.393
415,13.833,699.99,191.98,17.656,39.305,43.089
416,13.867,701.44,194.47,17.808,38.943,42.822
417,13.9,702.85,193.41,17.972,40.472,44.283
418,13.933,703.46,196.17,16.599,41.516,44.711
419,13.967,704.08,195.64,13.513,42.885,44.963
420,14.0,701.69,195.07,9.185,43.823,44.775
421,14.033,701.69,198.21,4.964,46.793,47.055
422,14.067,702.28,199.86,1.015,50.525,50.535
423,14.1,702.57,204.22,-2.585,55.546,55.606
424,14.133,702.85,206.5,-5.836,60.936,61.215
425,14.167,703.03,208.68,-7.831,66.766,67.224
426,14.2,701.87,208.5,-8.798,71.677,72.215
427,14.233,702.59,211.38,-9.474,75.324,75.917
428,14.267,702.73,213.36,-9.219,77.357,77.905
429,14.3,700.11,212.38,-9.394,77.398,77.966
430,14.333,700.52,218.57,-8.69,77.155,77.643
431,14.367,700.46,222.93,-6.905,76.708,77.018
432,14.4,699.46,222.56,-4.668,72.926,73.075
433,14.433,699.44,226.83,-2.623,68.115,68.165
434,14.467,699.68,229.51,0.16,61.31,61.31
435,14.5,700.21,235.07,3.268,53.866,53.965
436,14.533,700.44,235.86,6.841,46.973,47.469
437,14.567,701.09,236.3,10.804,37.933,39.442
